,ID,MONTH,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,TARGET,T1,T2,T3,T4
67,101,3.5,15.90158335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4239709999999999,16.531382,0.0,0.0,1.0,0.0,18.9829,18.5,0.0,0.0,0.0,18.0,1.0,3.33207815,0.0,0.0,0.0,0.0,0.0,70.2218412,0.0632689,1.19836675,69.0,1.0,118.0,2.0,211129.0,2,7,6,63,75
68,102,3.5,55.074357000000006,0.0,0.0,0.0,0.0,0.0,0.483975,0.0,0.0,0.0,0.0,1.9468,0.0,0.0,0.0,0.638664,0.0,0.0,0.0,1.0,0.0,52.7126825,29.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,189.3943522,0.8346201500000001,1.2826701999999999,108.0,1.5,137.0,1.0,240682.0,2,4,6,114,817
69,104,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00017270650000000002,52.346981400000004,0.0,0.0,147.0,0.0,153.0,0.0,300.0,1,2,6,63,852
70,105,3.5,52.410802,0.0,0.0,0.0,0.0,0.0,1.91107,0.0,0.0,0.0,0.0,1.8314300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.928806949999995,30.0,11.5,4.0,2.0,30.0,1.0,0.0,0.0,18.1656,0.0,2.5,89.59373193,866.5582894500001,0.39274200000000004,0.29239285,349.0,1.0,334.0,1.5,590.0,1,4,4,114,552
71,110,3.5,15.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.9109,31.0,12.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,40.05962384,647.16442965,0.0,0.0,131.5,0.0,91.0,0.0,9034.0,3,15,4,69,879
72,114,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4145.0,0,18,1,63,1356
73,116,3.5,41.713984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3670860000000005,0.0,0.0,0.0,1.0,0.0,48.05575,25.5,0.0,0.0,0.0,22.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,143.99962734999997,6.3771192999999995,9.176869,72.0,7.5,24.5,12.5,269942.0,2,5,1,63,669
74,118,3.5,43.6290008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,3.5,26.0,2.0,0.0,0.0,0.0,0.0,3.5,0.0,130.78404465,10.9297255,3.0699755,98.0,2.5,150.0,2.0,225216.0,3,3,4,38,142
75,119,3.5,36.22971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.4206,29.0,21.5,13.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,466.82750545,208.9908968,0.0,2.2652197000000003,165.5,0.0,210.5,5.5,1047.0,2,1,6,63,184
76,120,3.5,6.767207600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1128599999999995,0.0,0.0,0.0,0.0,0.0,1.8177348000000002,1.3842811,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0854269215,3.43247695,1.3896819999999999,1.180427,6.0,1.5,7.0,2.5,2887974.0,2,7,4,69,879
77,121,3.5,65.9208975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,0.0,0.0,0.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,36.36739635,1.2715435000000002,2.672961,38.0,1.5,38.0,2.0,21620.0,2,14,1,45,900
78,122,3.5,52.1427545,0.0,0.0,0.0,0.0,0.0,0.0,7.937392150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1480741,0.0,0.0,0.0,1.0,0.0,48.987,30.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,485.5422934,1.2771968,0.0,116.0,1.0,216.5,0.5,2065.0,2,5,6,114,1303
79,123,3.5,51.660555,0.0,0.0,0.0,0.0,0.0,0.0,19.07199875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.785,29.0,4.5,0.0,1.5,29.0,0.5,0.0,0.0,0.0,0.0,0.0,5.756967986499999,248.6313326,1.5792529499999999,2.0690982,135.5,1.0,127.0,2.0,1208.0,2,18,6,114,850
80,124,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24255715,0.0,0.0,0.5,0.0,10.5,0.5,268642.0,1,19,4,114,916
81,126,5.5,104.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.10935,1.5,16.5,16.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,623.387166,9.740094000000001,8.184088000000001,0.0,0.5,1.0,0.0,0.0,20311.0,2,18,6,63,99
82,127,3.5,41.359967,0.0,0.0,0.0,0.0,0.0,1.0655,0.0,0.0,0.0,0.0,2.0053799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.974199999999996,30.0,25.0,30.0,1.5,30.0,12.0,0.0,0.0,0.0,0.0,0.0,11491.5136575,560.2394094,57.495942,13.605455,180.0,20.5,100.0,6.5,240682.0,3,4,4,49,562
83,128,3.5,38.76431025,0.0,0.0,0.0,0.0,0.0,1.06866,0.0,0.0,0.0,0.0,2.1286,0.0,0.0,0.0,3.06276075,0.0,0.0,0.0,1.0,0.0,31.608060000000002,29.0,12.5,0.0,2.0,27.0,8.0,0.0,0.0,0.0,0.0,3.0,127.828392745,167.14146955,10.2243966,11.9301441,69.0,9.5,129.0,19.5,6260.0,1,18,4,47,725
84,129,3.5,158.38716399999998,0.0,0.0,0.0,0.0,2.193386,4.35249,0.0,0.0,0.0,0.0,8.391103999999999,0.0,0.0,0.0,38.5389225,26.92814,0.0,0.0,1.0,0.0,99.304,23.0,0.0,0.0,8.0,21.0,12.0,0.0,0.0,0.0,0.0,13.0,0.000828368,91.3761,45.326766649999996,28.783563,61.0,19.0,115.0,16.0,2887974.0,3,7,4,114,273
85,130,3.5,23.44453625,0.0,0.0,0.0,0.0,0.0,0.0,4.05515875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.973515,21.0,0.0,0.0,0.0,17.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,95.66141114999999,13.62173125,2.9642625000000002,54.0,18.0,40.5,3.0,1845.0,2,19,6,63,970
86,132,3.5,192.7288627,0.0,0.0,0.0,0.0,0.0,0.4943,6.5563512,0.0,9.889,0.0,0.46736000000000005,0.0,0.0,168.29412,4.710045,0.0,0.0,0.0,1.0,0.0,194.512419,30.0,4.0,0.0,0.5,30.0,10.0,0.0,7.347025,0.0,0.0,0.0,3.4862556365,416.27241915,22.76735195,13.423983500000002,283.0,12.5,234.5,14.0,2874.0,1,0,0,11,105
87,133,3.5,275.283212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.57842194999999,1.44561,0.0,0.0,1.0,0.0,275.6467235,31.0,1.0,0.0,4.5,31.0,30.0,0.0,0.0,152.85375,0.0,4.0,0.154394414,1228.2462395,353.990914,114.66507665,550.0,285.5,380.5,99.0,1452887.0,3,15,1,6,470
88,134,3.5,25.056278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.859775999999997,0.0,0.0,1.0,0.0,26.929319999999997,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.51822635,0.0,5.9036268,98.5,0.0,113.0,6.5,11390.0,2,16,4,73,61
89,135,3.5,18.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.9418471,0.9464944499999999,0.096857,91.0,1.0,23.5,1.0,1452887.0,2,15,4,114,275
90,136,3.5,50.793,0.0,0.0,0.0,0.0,0.0,0.9055,0.0,0.0,0.0,0.0,1.01894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,16.0,1.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,1.5,209.7366931,0.49531679999999995,0.0,3.5563193999999996,2.0,4.5,11.5,5.0,1016515.0,2,18,4,114,1216
91,137,3.5,55.6687929,0.0,0.0,0.0,0.0,0.0,1.5400884000000001,0.0,0.0,0.0,0.0,1.51880265,0.0,0.0,0.0,0.8337658499999999,0.0,0.0,0.0,1.0,0.0,55.53906,31.0,0.0,0.0,2.0,30.5,0.5,0.0,0.0,0.0,0.0,20.5,0.0,833.6872234,0.3302748,21.039474300000002,360.5,0.5,294.0,20.0,1003.0,1,14,6,114,829
92,138,3.5,10.755989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280575,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0155898,0.0,3.5505964,19.0,0.0,70.5,2.5,31674.0,2,13,4,114,840
93,139,3.5,50.741325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.49175,0.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.96673880000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204100.0,2,22,4,120,1213
94,140,3.5,90.724285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027885,0.0,0.0,0.0,1.6142093,0.0,0.0,0.0,1.0,0.0,55.9902,24.0,1.0,0.0,1.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,202.65097906499997,544.388883,12.03552795,1.2758411500000002,111.0,3.0,149.0,4.5,217773.0,3,14,4,141,644
95,141,3.5,52.7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.3255,22.5,29.0,20.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.5454635,267.49073484999997,0.0,0.49954565,56.5,0.0,38.0,1.0,15499.0,2,18,4,114,828
96,142,3.5,32.131265,0.0,0.0,0.0,0.0,0.94048,0.46665500000000004,0.0,0.0,0.0,0.0,1.82612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97755,8.5,2.0,2.0,2.0,6.5,2.0,0.0,0.0,0.0,0.0,2.5,22.27265336,9.5364612,3.0661275,8.5477959,8.0,2.0,13.0,8.0,1016515.0,3,18,4,114,840
97,143,3.5,42.568912350000005,0.0,0.0,0.0,0.0,0.0,7.225185,0.0,0.0,0.0,0.0,7.328625,0.0,0.0,0.0,3.7676879999999997,24.23945,0.0,0.0,1.0,0.0,46.4575,28.0,0.0,0.0,10.0,27.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,1182.3079874999999,3.7700730000000005,3.7879265,123.0,7.5,126.5,9.0,7762.0,1,6,0,11,105
98,144,3.5,42.752205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.9176,21.5,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.31007945000002,6.6732783,14.5243705,39.0,14.0,33.5,5.0,524499.5,2,18,1,114,761
99,146,3.5,30.50202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.801875000000003,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.231822699999995,0.0,0.0,21.0,0.0,40.5,0.0,647727.0,1,4,1,114,409
100,149,3.5,13.829767499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227735,9.621615,0.0,0.0,1.0,0.0,0.0,8.5,0.0,0.0,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,26.33723565,13.098236400000001,1.43715095,8.0,5.0,82.5,1.0,318.0,3,20,1,63,1074
101,150,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7123.0,2,15,4,69,677
102,152,3.5,82.52535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.65645,29.0,29.5,9.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1359.681922,470.8379349,3.37937805,0.0,99.5,0.0,76.0,0.0,721.0,0,14,4,60,46
103,153,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990314150000001,0.0,0.0,4.0,0.0,4.0,0.0,1206.0,1,10,6,63,370
104,154,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4835391500000004,0.0,0.0,9.0,0.0,14.5,0.0,989769.0,2,4,6,63,527
105,155,3.5,55.907250000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.26534715000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.6776,19.0,13.5,12.5,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,26509.42076,151.72017475,18.1260268,15.7447011,69.0,9.5,61.5,10.0,99623.0,0,7,6,63,1321
106,157,3.5,107.02070025,0.0,0.0,0.0,0.0,0.0,1.00643,16.59097485,0.0,0.0,0.0,0.9772200000000001,0.0,0.0,0.0,0.140574,0.0,0.0,0.0,1.0,0.0,104.8032,30.0,2.5,1.0,9.0,29.5,9.0,0.0,0.0,78.340125,0.0,17.0,12.0684152855,1800.6897955,25.671477099999997,156.621924,659.0,15.5,163.0,38.0,65255.0,2,5,6,63,805
107,159,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18540.0,1,7,1,63,680
108,161,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,671.0,2,3,6,63,184
109,162,3.5,25.166567999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5212399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6614959999999999,6.1423112500000006,0.0,0.0,1.0,0.0,36.6802,31.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.253317,6.680074,0.48370519999999995,241.0,4.0,211.0,2.0,3114.0,2,11,4,69,1059
110,163,3.5,51.7274265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48821,0.0,0.0,1.0,0.0,53.41105,25.0,30.0,2.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,309.64933010000004,85.5501,0.0,0.0,82.0,0.0,41.0,0.0,1337.0,0,20,4,114,1250
111,165,3.5,11.579142500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.608247500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231.0,1,12,4,47,931
112,166,3.5,37.753454000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571218,0.0,0.0,0.0,1.0,0.0,35.44894,28.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,311.09065510000005,36.2010686,4.1290535,90.0,6.0,106.0,2.5,5812.0,3,2,1,63,149
113,167,3.5,58.54794975,0.0,0.0,0.0,0.0,0.0,0.0,6.717146550000001,0.0,2.98845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.8952,31.0,3.0,0.0,1.0,30.5,0.5,0.0,0.0,0.0,0.0,0.0,33.560517145,3750.9987025,0.0,12.978687,455.0,0.0,426.0,10.0,795.0,0,10,4,98,132
114,168,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73842,0.0,0.0,1.0,0.0,4.0,0.0,455063.0,2,22,4,141,1015
115,169,3.5,91.449918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06289,0.0,0.0,0.0,0.0,0.0,0.7018875,13.090514249999998,0.0,0.0,1.0,0.0,107.7552,27.0,20.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,75.842780635,255.32525605,0.48967170000000004,1.9473805499999999,125.0,1.0,125.0,3.0,1241.0,1,17,4,69,772
116,170,3.5,35.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.73825,24.0,24.0,22.5,0.5,21.5,11.0,0.0,0.0,0.0,0.0,0.0,2864.1221965,51.2278623,34.88004299999999,1.38503175,51.0,30.5,38.5,2.0,268642.0,2,19,4,60,906
117,174,3.5,32.632739900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11605885,0.0,0.0,0.0,1.0,0.0,33.469750000000005,31.0,0.0,0.0,0.0,30.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,855.77233105,1.0596066000000002,5.390995,179.0,1.0,152.0,5.5,647727.0,3,4,1,63,478
118,175,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115168.0,1,4,6,63,184
119,176,5.0,61.528780000000005,0.0,0.0,0.0,0.0,0.47052,1.0104799999999998,0.0,0.0,0.0,0.0,1.00576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.876380000000005,13.0,25.0,25.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,3529.0331439999995,28.555673249999998,0.0,0.0,21.0,0.0,16.0,0.0,4592.0,3,22,0,11,105
120,182,3.5,47.10425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.8545,11.0,28.5,17.0,0.0,10.5,1.0,0.0,0.0,0.0,0.0,0.0,1333.227721,6.3501686500000005,2.1080605500000003,0.0,16.0,1.0,31.5,0.0,6714.0,0,5,4,47,24
121,184,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16367939999999997,0.0,0.0,1.0,0.0,0.0,0.0,788.0,1,7,1,45,1042
122,185,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7645581,0.0,0.6864395999999999,57.5,0.0,168.0,1.0,675.0,1,23,0,11,105
123,186,3.5,93.0472475,0.0,0.0,0.0,0.0,0.0,3.7253190000000003,0.0,0.0,0.0,0.0,4.14219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.5,30.5,30.5,2.0,29.5,2.0,0.0,0.0,0.0,0.0,5.0,32.60417922,251.92149390000003,2.7173827,0.3006295,184.5,2.0,74.5,1.0,14491.0,2,24,4,114,1391
124,187,3.5,36.345696000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.33636,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.513219,0.0,0.0,110.5,0.0,71.0,0.0,34909.0,2,13,4,114,1170
125,189,3.5,39.053332,0.0,0.0,0.0,0.0,0.0,0.93235,0.0,0.0,0.0,0.0,0.96724,0.0,0.0,0.0,2.018496,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,30.0,2.5,0.0,0.0,0.0,0.0,1.5,0.0,1255.846814,0.5427972,141.30001225,177.0,2.5,182.5,35.0,1095.0,1,16,1,63,149
126,190,3.5,76.914936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579200000000003,0.0,0.0,0.0,1.0,0.0,93.837675,28.0,31.0,0.0,0.0,28.5,1.0,0.0,0.0,0.0,0.0,0.0,61.58667348,315.6504729,3.1363946,74.03545115,95.0,1.0,76.5,6.5,1447.0,1,21,4,114,242
127,192,3.5,51.4413225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.947765,24.5,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.41922215,0.0,0.0,57.0,0.0,65.5,0.0,3506.0,1,13,1,63,9
128,195,3.5,47.4322992,0.0,0.0,0.0,0.0,0.0,1.9403699999999997,19.944833399999997,0.0,0.0,0.0,1.85664,0.0,0.0,0.0,0.75083575,0.0,0.0,0.0,1.0,0.0,43.39272,27.0,0.0,0.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,192.63185585000002,1.00129,3.5157621,122.5,1.0,181.5,3.0,1423.0,1,18,1,114,660
129,196,3.5,74.6933311,0.0,0.0,0.0,0.0,1.98315,0.0,0.3822211,0.0,2.319825,0.0,2.6435199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.27318,30.5,4.0,0.0,7.5,30.5,4.0,0.0,0.0,18.697499999999998,0.0,44.0,146.04669654999998,908.3119383000001,11.338242300000001,27.4876536,508.0,9.0,209.5,18.5,3551.0,1,21,6,63,852
130,197,3.5,23.622762,0.0,0.0,0.0,0.0,0.0,0.0,6.834456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24818225,0.0,0.0,0.0,1.0,0.0,21.3158,28.0,0.0,0.0,0.5,28.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,901.2502344,2.20718025,10.987131250000001,192.0,2.0,264.0,4.0,455063.0,2,22,1,114,1021
131,199,3.5,28.714935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553850000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.57947,29.0,1.5,1.5,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.330432718,207.1861277,0.0,0.0,120.5,0.5,161.0,0.0,88252.0,3,19,4,63,1226
132,202,5.0,21.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7085,13.0,0.0,0.0,0.0,15.0,5.0,0.0,6.03972,0.0,0.0,0.0,0.0,23.457822,19.617195000000002,0.0,29.0,7.0,28.0,0.0,2460.0,0,6,1,23,1306
133,204,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37336575,0.0,10.9373763,5.5,0.0,12.0,4.0,3212.0,1,13,1,63,149
134,205,3.5,512.9304844999999,0.0,0.0,0.0,0.0,0.0,1.8166,21.156530399999998,0.0,116.6413341,0.0,6.2403744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.32524000000006,30.0,27.0,23.5,4.5,30.0,8.5,0.0,0.0,149.29874999999998,0.0,8.0,3578.0857985000002,718.378239,49.142835,35.8024235,138.0,14.5,136.0,17.5,1016515.0,2,18,4,114,12
135,206,3.5,30.059181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5899952,0.0,0.0,1.0,0.0,37.89665,29.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3166225,0.0,0.0,130.5,0.0,167.0,0.0,1929.0,1,13,1,63,1074
